Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763459101076421,-8.787452,0.036622,-3.758002,-0.005012,-0.002301,0.002054,,,,4636922173590601700.000000,0.000828,0.838914,0.001884,-0.544260,-8.850399,0.671376,-3.454726,0.006409,0.001068,0.004274,,,,4636916268010569700.000000,0.085356,0.829331,0.052014,-0.549745,-2.176616,-1.493002,9.428926,0.000000,0.001068,0.000745,,,,4636914979520380900.000000,0.990413,-0.074933,0.115621,0.009953,-2.429269,0.781269,9.289829,0.003204,0.003203,0.000000,,,,4636916053262204900.000000,0.990701,0.037135,0.130884,-0.001654,-9.355596,0.534369,-1.530651,0.003204,0.001723,0.002309,,,,4636918844990947300.000000,0.146612,0.750290,0.121606,-0.633073
1763459101084233,-8.763976,0.035683,-3.736404,-0.000986,-0.004190,0.001150,,,,4636922173590601700.000000,0.000819,0.838911,0.001878,-0.544265,-8.838177,0.695788,-3.479076,0.005342,0.000002,0.005339,,,,4636916268010569700.000000,0.085348,0.829329,0.051993,-0.549751,-2.155903,-1.480796,9.436323,0.000000,0.002557,0.000324,,,,4636914979520380900.000000,0.990412,-0.074930,0.115627,0.009947,-2.417072,0.781274,9.253231,0.003204,0.001069,-0.002135,,,,4636916053262204900.000000,0.990699,0.037148,0.130896,-0.001669,-9.363078,0.554059,-1.533407,0.003618,0.001068,0.005100,,,,4636918844990947300.000000,0.146607,0.750299,0.121576,-0.633070
1763459101092045,-8.755521,0.023477,-3.749548,0.000164,-0.002958,0.002136,,,,4636922173590601700.000000,0.000808,0.838910,0.001867,-0.544266,-8.850350,0.647061,-3.491300,0.004274,0.002133,0.003207,,,,4636916268010569700.000000,0.085339,0.829331,0.051982,-0.549751,-2.174024,-1.477096,9.410801,-0.000744,0.000971,0.000000,,,,4636914979520380900.000000,0.990413,-0.074929,0.115628,0.009941,-2.429267,0.793475,9.253212,0.004272,0.000001,-0.002136,,,,4636916053262204900.000000,0.990697,0.037166,0.130903,-0.001684,-9.367804,0.570991,-1.525925,0.004686,0.000241,0.005995,,,,4636918844990947300.000000,0.146601,0.750306,0.121541,-0.633070
1763459101099857,-8.791203,0.015952,-3.773024,0.001972,0.000000,0.002136,,,,4636922173590601700.000000,0.000792,0.838916,0.001851,-0.544257,-8.850368,0.683558,-3.479129,0.003206,0.003203,0.004271,,,,4636916268010569700.000000,0.085336,0.829334,0.051970,-0.549747,-2.185125,-1.485602,9.399700,-0.004045,0.000000,-0.000744,,,,4636914979520380900.000000,0.990412,-0.074942,0.115624,0.009934,-2.441474,0.756878,9.277614,0.005340,-0.002135,-0.001069,,,,4636916053262204900.000000,0.990696,0.037188,0.130902,-0.001696,-9.365838,0.585955,-1.535374,0.004514,-0.001895,0.004927,,,,4636918844990947300.000000,0.146594,0.750307,0.121509,-0.633076
1763459101107669,-8.811874,0.058229,-3.786167,0.000000,-0.000082,0.002218,,,,4636922173590601700.000000,0.000781,0.838921,0.001839,-0.544249,-8.850368,0.683615,-3.503487,0.000005,0.002138,0.005339,,,,4636916268010569700.000000,0.085345,0.829335,0.051962,-0.549745,-2.210642,-1.489303,9.408206,-0.006085,0.000744,-0.001068,,,,4636915129146001400.000000,0.990411,-0.074963,0.115622,0.009926,-2.453680,0.793458,9.302025,0.004273,-0.000001,-0.002136,,,,4636916053262204900.000000,0.990694,0.037205,0.130910,-0.001711,-9.350871,0.590678,-1.545618,0.001965,-0.005684,0.004273,,,,4636918844990947300.000000,0.146595,0.750297,0.121482,-0.633093
1763459101115481,-8.787462,0.022546,-3.809644,0.000082,-0.001068,0.003204,,,,4636922173590601700.000000,0.000773,0.838925,0.001824,-0.544244,-8.862553,0.683615,-3.515710,-0.001066,0.003203,0.002142,,,,4636916268010569700.000000,0.085350,0.829337,0.051966,-0.549741,-2.230252,-1.514816,9.411908,-0.007153,0.000324,-0.001812,,,,4636915194268745700.000000,0.990409,-0.074988,0.115619,0.009916,-2.441490,0.805679,9.302041,0.005340,0.000000,-0.000002,,,,4636916053262204900.000000,0.990693,0.037228,0.130917,-0.001718,-9.350871,0.598163,-1.523968,0.000000,-0.010026,0.003033,,,,4636918844990947300.000000,0.146600,0.750275,0.121462,-0.633122
1763459101123293,-8.766784,0.000000,-3.818114,0.001068,-0.000986,0.003368,,,,4636922173590601700.000000,0.000762,0.838928,0.001807,-0.544238,-8.838203,0.707986,-3.503547,-0.002134,0.004271,0.004269,,,,4636916268010569700.000000,0.085364,0.829341,0.051966,-0.549732,-2.225451,-1.525925,9.428916,-0.005989,0.000744,-0.002136,,,,4636915194268745700.000000,0.990408,-0.075009,0.115618,0.009904,-2.429283,0.793491,9.277645,0.003206,-0.002135,-0.001067,,,,4636916053262204900.000000,0.990692,0.037242,0.130916,-0.001729,-9.350871,0.598163,-1.510953,-0.002066,-0.010681,0.000242,,,,4636918844990947300.000000,0.146605,0.750249,0.121454,-0.633153
1763459101131105,-8.787465,0.000000,-3.785228,0.001558,-0.000163,0.005259,,,,4636922173590601700.000000,0.000753,0.838934,0.001782,-0.544230,-8.850344,0.708029,-3.491341,-0.003202,0.003206,0.003206,,,,4636916268010569700.000000,0.085379,0.829343,0.051972,-0.549727,-2.213244,-1.517423,9.410814,-0.003853,0.002556,-0.000648,,,,4636915194268745700.000000,0.990407,-0.075022,0.115623,0.009897,-2.453666,0.793481,9.253234,0.003204,-0.003203,-0.002135,,,,4636916053262204900.000000,0.990692,0.037255,0.130911,-0.001743,-9.355593,0.593441,-1.521204,-0.004928,-0.010681,-0.001068,,,,4636918844990947300.000000,0.146615,0.750220,0.121457,-0.633184
1763459101138917,-8.763050,0.000000,-3.798368,0.007559,-0.002136,0.004273,,,,4636922181795182600.000000,0.000723,0.838935,0.001748,-0.544229,-8.838183,0.720213,-3.503501,-0.001072,0.001072,0.003204,,,,4636916268010569700.000000,0.085387,0.829340,0.051972,-0.549729,-2.226545,-1.496713,9.391198,-0.002460,0.003948,-0.000744,,,,4636915119483424800.000000,0.990405,-0.075028,0.115635,0.009888,-2.465883,0.793481,9.253212,0.000003,-0.002137,-0.001069,,,,4636916053262204900.000000,0.990692,0.037257,0.130910,-0.001753,-9.363078,0.585955,-1.499556,-0.005099,-0.009442,-0.001481,,,,4636918844990947300.000000,0.146625,0.750194,0.121463,-0.633211
1763459101146729,-8.740500,0.001863,-3.819054,0.008627,-0.002218,0.004191,,,,4636922280964784100.000000,0.000689,0.838936,0.001711,-0.544227,-8.838160,0.708054,-3.491342,-0.003200,0.003200,0.004270,,,,4636916268010569700.000000,0.085404,0.829342,0.051974,-0.549724,-2.233955,-1.480802,9.395994,0.000095,0.005016,-0.001068,,,,4636915086894563300.000000,0.990403,-0.075026,0.115650,0.009876,-2.465895,0.781286,9.253212,-0.003201,-0.004270,0.001066,,,,4636916053262204900.000000,0.990694,0.037247,0.130901,-0.001752,-9.358359,0.576516,-1.472376,-0.006822,-0.005412,-0.002136,,,,4636918844990947300.000000,0.146635,0.750177,0.121477,-0.633227
1763459101154541,-8.743294,0.025346,-3.799296,0.009613,-0.003286,0.003204,,,,4636922280964784100.000000,0.000649,0.838934,0.001676,-0.544230,-8.838160,0.695847,-3.479135,-0.001073,0.001073,0.003207,,,,4636916268010569700.000000,0.085413,0.829340,0.051974,-0.549727,-2.225454,-1.485597,9.399700,0.003300,0.002365,-0.000324,,,,4636915086894563300.000000,0.990404,-0.075010,0.115656,0.009867,-2.490282,0.793467,9.265405,-0.004271,-0.003206,0.004269,,,,4636916053262204900.000000,0.990695,0.037235,0.130895,-0.001738,-9.350871,0.561541,-1.469607,-0.006238,-0.001311,-0.001311,,,,4636918844990947300.000000,0.146644,0.750171,0.121490,-0.633230
1763459101162353,-8.777122,0.036622,-3.832195,0.009369,-0.004354,0.003286,,,,4636922280964784100.000000,0.000611,0.838931,0.001641,-0.544236,-8.825979,0.683641,-3.503472,-0.001068,0.001068,0.002139,,,,4636916375151120400.000000,0.085419,0.829337,0.051978,-0.549729,-2.230248,-1.489303,9.382699,0.001297,0.000324,0.000000,,,,4636915086894563300.000000,0.990405,-0.075002,0.115654,0.009860,-2.453726,0.781286,9.277614,-0.001071,-0.000003,0.003206,,,,4636916053262204900.000000,0.990694,0.037235,0.130902,-0.001730,-9.355589,0.561541,-1.477096,-0.004685,0.000826,0.000413,,,,4636918844990947300.000000,0.146652,0.750171,0.121495,-0.633226
1763459101170165,-8.776191,0.036622,-3.819055,0.005920,-0.005341,0.004273,,,,4636922280964784100.000000,0.000586,0.838925,0.001610,-0.544245,-8.813772,0.695795,-3.479163,0.001063,0.001068,0.001070,,,,4636916375384752100.000000,0.085415,0.829335,0.051981,-0.549733,-2.216955,-1.497803,9.383786,0.000744,0.000000,0.000000,,,,4636915086894563300.000000,0.990406,-0.074996,0.115650,0.009853,-2.465880,0.769082,9.289818,0.003199,-0.001067,0.004271,,,,4636916053262204900.000000,0.990693,0.037251,0.130904,-0.001720,-9.363078,0.561541,-1.486528,-0.004515,0.002549,0.001893,,,,4636918844990947300.000000,0.146662,0.750177,0.121496,-0.633217
1763459101177977,-8.764915,0.038479,-3.797431,0.000000,-0.005422,0.004435,,,,4636922256471595000.000000,0.000581,0.838919,0.001591,-0.544254,-8.850283,0.671463,-3.491289,0.002134,0.001068,0.000002,,,,4636916375384752100.000000,0.085407,0.829333,0.051984,-0.549737,-2.226534,-1.510008,9.378996,0.000325,0.000743,0.000743,,,,4636915086894563300.000000,0.990406,-0.074991,0.115649,0.009850,-2.478089,0.769066,9.277640,0.009606,-0.002135,0.004273,,,,4636916053262204900.000000,0.990692,0.037293,0.130902,-0.001713,-9.372509,0.575687,-1.515657,-0.005267,0.002379,0.001967,,,,4636918844990947300.000000,0.146674,0.750182,0.121499,-0.633207
1763459101185789,-8.765843,0.058253,-3.808710,-0.000406,-0.006490,0.006409,,,,4636921958842236900.000000,0.000581,0.838911,0.001567,-0.544267,-8.874726,0.671407,-3.515676,0.002136,0.000002,0.000000,,,,4636916268257975300.000000,0.085398,0.829328,0.051988,-0.549745,-2.216963,-1.496726,9.375286,0.000743,0.001068,0.000325,,,,4636915086894563300.000000,0.990407,-0.074985,0.115650,0.009844,-2.453719,0.781258,9.302010,0.009613,-0.002136,0.005339,,,,4636916053262204900.000000,0.990691,0.037335,0.130900,-0.001702,-9.387493,0.593448,-1.542847,-0.010608,0.000656,-0.000413,,,,4636918844990947300.000000,0.146697,0.750179,0.121521,-0.633202
1763459101193601,-8.775272,0.024415,-3.809635,-0.005098,-0.007558,0.006409,,,,4636921958842236900.000000,0.000596,0.838900,0.001553,-0.544283,-8.874783,0.683585,-3.491377,0.003202,0.001066,0.000000,,,,4636916268010569700.000000,0.085385,0.829326,0.051989,-0.549749,-2.209540,-1.489303,9.383781,0.000325,-0.000418,0.000000,,,,4636915086894563300.000000,0.990408,-0.074981,0.115645,0.009838,-2.453688,0.817849,9.314233,0.006413,-0.000003,0.005341,,,,4636916053262204900.000000,0.990689,0.037365,0.130906,-0.001689,-9.387493,0.581241,-1.564482,-0.015123,-0.001237,-0.001481,,,,4636918844990947300.000000,0.146732,0.750167,0.121556,-0.633200
1763459101201413,-8.752708,0.025340,-3.819067,-0.002136,-0.008302,0.006409,,,,4636921958842236900.000000,0.000602,0.838888,0.001532,-0.544301,-8.874783,0.683615,-3.503495,0.004270,-0.001063,0.000000,,,,4636916268010569700.000000,0.085370,0.829320,0.051988,-0.549761,-2.218035,-1.489303,9.378999,0.001487,-0.000325,0.000000,,,,4636915086894563300.000000,0.990409,-0.074972,0.115640,0.009831,-2.478065,0.817896,9.289872,0.007475,0.000000,0.004274,,,,4636916267680779300.000000,0.990687,0.037398,0.130913,-0.001681,-9.378067,0.578461,-1.572824,-0.017915,-0.004854,-0.002136,,,,4636918844990947300.000000,0.146775,0.750145,0.121598,-0.633209
1763459101209225,-8.754555,0.040316,-3.796502,-0.002055,-0.005502,0.006409,,,,4636921958842236900.000000,0.000608,0.838882,0.001511,-0.544311,-8.874783,0.707967,-3.491349,0.005338,-0.000003,0.000000,,,,4636916268010569700.000000,0.085351,0.829317,0.051985,-0.549769,-2.213253,-1.472314,9.383780,0.002136,-0.001487,-0.000743,,,,4636915086894563300.000000,0.990411,-0.074961,0.115630,0.009822,-2.465916,0.817896,9.302021,0.006411,0.001066,0.005339,,,,4636916268010569700.000000,0.990684,0.037428,0.130923,-0.001668,-9.377213,0.576532,-1.526782,-0.020463,-0.006652,-0.002961,,,,4636918844990947300.000000,0.146824,0.750117,0.121648,-0.633221
1763459101217037,-8.778046,0.085452,-3.795579,-0.001795,-0.007719,0.006328,,,,4636921958842236900.000000,0.000613,0.838871,0.001490,-0.544328,-8.850430,0.683677,-3.515670,0.005341,0.000000,0.000000,,,,4636916268010569700.000000,0.085332,0.829314,0.051981,-0.549778,-2.201047,-1.473382,9.395986,0.000650,-0.002879,-0.001811,,,,4636915086894563300.000000,0.990413,-0.074956,0.115615,0.009809,-2.465895,0.781335,9.277667,0.007475,0.004267,0.007473,,,,4636916268010569700.000000,0.990680,0.037462,0.130946,-0.001647,-9.399700,0.552120,-1.494014,-0.022019,-0.004929,-0.003448,,,,4636918844990947300.000000,0.146875,0.750092,0.121704,-0.633228
1763459101224849,-8.786560,0.086375,-3.783372,-0.011651,-0.010358,0.005341,,,,4636921958842236900.000000,0.000648,0.838855,0.001493,-0.544353,-8.850368,0.659265,-3.515732,0.000014,0.000000,0.000000,,,,4636916268010569700.000000,0.085330,0.829308,0.051989,-0.549785,-2.214316,-1.468604,9.399700,0.000743,-0.003947,-0.001393,,,,4636915086894563300.000000,0.990416,-0.074950,0.115596,0.009799,-2.465895,0.781274,9.265441,0.003212,0.002140,0.005345,,,,4636916268010569700.000000,0.990678,0.037480,0.130960,-0.001632,-9.404411,0.541837,-1.501511,-0.019302,-0.003448,-0.001312,,,,4636918844990947300.000000,0.146923,0.750073,0.121748,-0.633231
1763459101232661,-8.753630,0.093972,-3.772088,-0.023741,-0.006328,0.005341,,,,4636921958842236900.000000,0.000723,0.838847,0.001522,-0.544365,-8.850368,0.671374,-3.503558,0.000000,-0.002131,0.001065,,,,4636916268010569700.000000,0.085331,0.829299,0.051993,-0.549799,-2.213256,-1.464888,9.408192,0.002554,-0.003530,-0.000325,,,,4636915086894563300.000000,0.990419,-0.074938,0.115578,0.009791,-2.453712,0.769090,9.265419,0.002138,0.000004,0.005341,,,,4636916268010569700.000000,0.990676,0.037493,0.130966,-0.001617,-9.397779,0.558753,-1.501511,-0.014374,-0.004197,0.000824,,,,4636918844990947300.000000,0.146963,0.750056,0.121773,-0.633237
1763459101240473,-8.763074,0.045148,-3.772088,-0.026140,-0.005663,0.005260,,,,4636921958842236900.000000,0.000805,0.838840,0.001556,-0.544375,-8.838194,0.647061,-3.503525,-0.001065,-0.001071,0.002133,,,,4636916268010569700.000000,0.085337,0.829292,0.051996,-0.549809,-2.192559,-1.447908,9.403417,0.003947,-0.002462,0.000000,,,,4636915086894563300.000000,0.990422,-0.074919,0.115565,0.009784,-2.453688,0.756882,9.241051,0.000004,0.000000,0.004275,,,,4636916268010569700.000000,0.990675,0.037497,0.130973,-0.001605,-9.379995,0.554913,-1.510928,-0.010514,-0.008301,0.002136,,,,4636918844990947300.000000,0.146996,0.750032,0.121782,-0.633257
1763459101248285,-8.740500,0.001843,-3.771166,-0.018662,-0.009533,0.004111,,,,4636921958842236900.000000,0.000860,0.838825,0.001578,-0.544398,-8.838160,0.634819,-3.479179,-0.001068,-0.001068,0.001071,,,,4636916268010569700.000000,0.085341,0.829284,0.052003,-0.549819,-2.202105,-1.448963,9.416680,0.003530,-0.001393,0.000743,,,,4636915086894563300.000000,0.990424,-0.074902,0.115557,0.009780,-2.429323,0.756859,9.253187,-0.002132,-0.003198,0.004273,,,,4636916268010569700.000000,0.990676,0.037493,0.130967,-0.001592,-9.373373,0.534332,-1.535339,-0.007310,-0.007966,0.002136,,,,4636918844990947300.000000,0.147020,0.750010,0.121783,-0.633277
1763459101256097,-8.743257,0.025334,-3.759880,-0.011589,-0.008545,0.001975,,,,4636921958842236900.000000,0.000888,0.838812,0.001592,-0.544418,-8.838160,0.634785,-3.466938,-0.001068,-0.002133,0.002133,,,,4636916268010569700.000000,0.085348,0.829274,0.052006,-0.549832,-2.209540,-1.452681,9.432604,0.003204,-0.001068,0.001068,,,,4636915086894563300.000000,0.990427,-0.074886,0.115549,0.009777,-2.404908,0.756859,9.265394,-0.000004,-0.003204,0.004273,,,,4636916268010569700.000000,0.990677,0.037498,0.130961,-0.001581,-9.350871,0.549333,-1.555046,-0.004517,-0.004929,0.002548,,,,4636918844990947300.000000,0.147035,0.749998,0.121778,-0.633289
1763459101263909,-8.777122,0.038460,-3.758961,-0.009453,-0.008384,0.000080,,,,4636921958842236900.000000,0.000904,0.838800,0.001608,-0.544437,-8.838160,0.634785,-3.503417,-0.001068,-0.001071,0.004266,,,,4636916268010569700.000000,0.085359,0.829267,0.052002,-0.549842,-2.192563,-1.452681,9.393882,0.003947,-0.002554,0.001068,,,,4636915086894563300.000000,0.990430,-0.074867,0.115536,0.009774,-2.441406,0.756859,9.326331,0.001066,-0.006402,0.004273,,,,4636916268010569700.000000,0.990679,0.037506,0.130943,-0.001570,-9.350871,0.554038,-1.553137,-0.004440,-0.005096,0.002381,,,,4636918844990947300.000000,0.147049,0.749985,0.121773,-0.633301
1763459101271721,-8.777122,0.060118,-3.748592,-0.007557,-0.006409,0.000988,,,,4636921958842236900.000000,0.000917,0.838792,0.001616,-0.544449,-8.850330,0.634785,-3.479185,0.002126,-0.002133,0.004273,,,,4636916268010569700.000000,0.085359,0.829259,0.051991,-0.549855,-2.176638,-1.452681,9.358312,0.002045,-0.003204,0.000326,,,,4636915086894563300.000000,0.990432,-0.074856,0.115520,0.009769,-2.429300,0.769040,9.289914,0.001068,-0.006409,0.004273,,,,4636916053729467400.000000,0.990681,0.037514,0.130924,-0.001560,-9.346166,0.556835,-1.538133,-0.007232,-0.005997,0.000656,,,,4636918844990947300.000000,0.147068,0.749968,0.121780,-0.633316
1763459101279533,-8.777122,0.046995,-3.758963,-0.008706,-0.006409,0.000000,,,,4636921958842236900.000000,0.000930,0.838784,0.001631,-0.544462,-8.862537,0.622615,-3.466940,0.004266,-0.002136,0.005337,,,,4636916268010569700.000000,0.085356,0.829252,0.051972,-0.549868,-2.164431,-1.461168,9.384818,-0.000417,-0.003947,0.000743,,,,4636915086894563300.000000,0.990435,-0.074854,0.115502,0.009767,-2.417094,0.781246,9.314193,0.000002,-0.002146,0.001076,,,,4636916053262204900.000000,0.990681,0.037517,0.130923,-0.001560,-9.343368,0.554038,-1.552246,-0.006899,-0.004517,-0.000412,,,,4636918844990947300.000000,0.147082,0.749954,0.121790,-0.633327
1763459101287345,-8.777122,0.022583,-3.747673,-0.010601,-0.006329,0.000160,,,,4636921958842236900.000000,0.000951,0.838776,0.001648,-0.544474,-8.874743,0.659083,-3.479071,0.006402,-0.001072,0.006405,,,,4636916268010569700.000000,0.085347,0.829247,0.051945,-0.549878,-2.160710,-1.473374,9.416672,-0.004038,-0.005758,0.001068,,,,4636915086894563300.000000,0.990437,-0.074866,0.115476,0.009769,-2.429245,0.781274,9.314249,0.000000,-0.004268,0.000002,,,,4636916053262204900.000000,0.990682,0.037519,0.130913,-0.001566,-9.364980,0.556838,-1.560646,-0.005507,-0.003616,-0.001068,,,,4636918844990947300.000000,0.147091,0.749942,0.121798,-0.633337
