Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763458759412318,-9.436897,0.379576,-0.928910,-0.004273,-0.000050,-0.000100,,,,4636921636719689700.000000,0.096511,0.733802,0.076712,-0.668084,-9.547617,-0.099087,-0.975164,-0.002068,0.000000,-0.001068,,,,4636916160636387300.000000,0.013969,-0.739814,0.007322,0.672627,-3.864509,-1.269570,8.831191,-0.005492,0.000610,0.008087,,,,4636915301642928100.000000,0.975228,-0.075662,0.206840,0.020540,-4.090676,1.059653,8.560976,0.006514,-0.002450,0.004482,,,,4636915838513840100.000000,0.972907,0.064332,0.221950,-0.007161,-9.452040,0.402844,-0.127261,0.010374,-0.026690,-0.005194,,,,4636918844990947300.000000,0.274430,0.674949,0.251443,-0.637109
1763458759420130,-9.447383,0.402271,-0.952177,-0.004523,-0.001018,-0.002136,,,,4636921636719689700.000000,0.096507,0.733809,0.076718,-0.668076,-9.513852,-0.097659,-0.955034,0.004591,0.001886,-0.000125,,,,4636916160636387300.000000,0.013942,-0.739818,0.007289,0.672623,-3.869747,-1.269570,8.818990,-0.007018,0.001068,0.007327,,,,4636915301642928100.000000,0.975226,-0.075673,0.206843,0.020567,-4.111501,1.051033,8.546379,0.001592,-0.000209,0.004273,,,,4636915838513840100.000000,0.972906,0.064338,0.221955,-0.007146,-9.464246,0.399336,-0.116883,0.010227,-0.017986,-0.008091,,,,4636918844990947300.000000,0.274396,0.674907,0.251417,-0.637179
1763458759427942,-9.425831,0.388349,-0.951034,-0.009663,0.000000,-0.002086,,,,4636921636719689700.000000,0.096516,0.733816,0.076738,-0.668064,-9.520346,-0.097659,-0.952177,0.007227,0.004966,0.000943,,,,4636916160636387300.000000,0.013914,-0.739830,0.007261,0.672611,-3.855824,-1.269570,8.820707,-0.008086,0.001068,0.006409,,,,4636915301642928100.000000,0.975224,-0.075690,0.206845,0.020593,-4.113895,1.060847,8.556192,-0.002785,-0.003854,0.007163,,,,4636915838513840100.000000,0.972909,0.064330,0.221945,-0.007118,-9.472945,0.390637,-0.141297,0.011136,-0.008693,-0.009613,,,,4636918844990947300.000000,0.274346,0.674889,0.251403,-0.637225
1763458759435754,-9.460165,0.342951,-0.927191,-0.010782,-0.000100,-0.001068,,,,4636921631689746400.000000,0.096532,0.733824,0.076758,-0.668051,-9.554112,-0.086880,-0.941398,0.010307,0.001568,0.002011,,,,4636916160636387300.000000,0.013887,-0.739833,0.007240,0.672608,-3.852293,-1.269570,8.839874,-0.007936,0.001677,0.006409,,,,4636915301642928100.000000,0.975222,-0.075706,0.206849,0.020617,-4.135910,1.073052,8.579405,-0.005131,-0.010052,0.006514,,,,4636915935334736900.000000,0.972918,0.064313,0.221912,-0.007092,-9.476452,0.394144,-0.162203,0.009000,-0.007023,-0.009920,,,,4636918844990947300.000000,0.274299,0.674872,0.251397,-0.637266
1763458759443566,-9.448530,0.365081,-0.914985,-0.012618,-0.002236,-0.001018,,,,4636921539379192800.000000,0.096553,0.733825,0.076782,-0.668044,-9.558396,-0.063899,-0.939970,0.009739,0.002011,0.003079,,,,4636916160636387300.000000,0.013847,-0.739837,0.007214,0.672605,-3.836657,-1.262609,8.843407,-0.005650,0.000918,0.003973,,,,4636915301642928100.000000,0.975220,-0.075715,0.206850,0.020631,-4.127303,1.118281,8.614826,-0.006304,-0.013571,0.004483,,,,4636915945888022500.000000,0.972930,0.064289,0.221866,-0.007073,-9.492168,0.402844,-0.163888,0.007170,-0.008852,-0.010681,,,,4636918844990947300.000000,0.274257,0.674847,0.251395,-0.637311
1763458759451378,-9.449100,0.341237,-0.903918,-0.008545,-0.004273,0.000000,,,,4636921744093872100.000000,0.096567,0.733823,0.076791,-0.668044,-9.547619,-0.071814,-0.961525,0.012442,0.002136,0.004147,,,,4636916160636387300.000000,0.013802,-0.739842,0.007188,0.672601,-3.820917,-1.264323,8.831200,-0.000619,0.001827,0.000918,,,,4636915424081384400.000000,0.975220,-0.075707,0.206854,0.020629,-4.093085,1.167105,8.618426,-0.006409,-0.012923,0.004273,,,,4636915945888022500.000000,0.972941,0.064265,0.221823,-0.007054,-9.502555,0.399338,-0.142983,0.006409,-0.009613,-0.009454,,,,4636918844990947300.000000,0.274220,0.674821,0.251391,-0.637355
1763458759459190,-9.460168,0.329600,-0.915555,-0.008147,-0.004223,0.000100,,,,4636921744093872100.000000,0.096579,0.733821,0.076800,-0.668043,-9.556964,-0.062470,-0.964385,0.012818,0.000251,0.005215,,,,4636916160636387300.000000,0.013739,-0.739841,0.007150,0.672603,-3.813958,-1.269570,8.818994,0.002136,0.004422,-0.001218,,,,4636915516391292900.000000,0.975219,-0.075691,0.206868,0.020616,-4.089480,1.204928,8.651444,-0.001594,-0.007040,0.003310,,,,4636915945888022500.000000,0.972947,0.064258,0.221802,-0.007042,-9.502677,0.387132,-0.137786,0.007022,-0.010840,-0.006716,,,,4636918844990947300.000000,0.274190,0.674796,0.251377,-0.637401
1763458759467002,-9.447393,0.330737,-0.915555,0.000199,-0.003155,0.002186,,,,4636921744093872100.000000,0.096573,0.733825,0.076780,-0.668041,-9.558396,-0.050263,-0.953610,0.013761,-0.000943,0.005341,,,,4636916160636387300.000000,0.013647,-0.739838,0.007088,0.672609,-3.822627,-1.262611,8.827662,0.002745,0.003514,-0.003963,,,,4636915516391292900.000000,0.975219,-0.075675,0.206877,0.020592,-4.056467,1.197529,8.655049,0.001820,-0.000632,0.000316,,,,4636915945888022500.000000,0.972946,0.064261,0.221806,-0.007043,-9.539180,0.381934,-0.135975,0.008545,-0.016032,-0.007170,,,,4636918844990947300.000000,0.274160,0.674759,0.251355,-0.637462
1763458759474814,-9.424681,0.355146,-0.916121,0.004322,-0.002136,0.003105,,,,4636921744093872100.000000,0.096556,0.733834,0.076748,-0.668037,-9.547624,-0.048830,-0.952177,0.006345,-0.002011,0.004398,,,,4636916160636387300.000000,0.013444,-0.739833,0.006920,0.672621,-3.853997,-1.250405,8.852075,0.003204,0.002745,-0.005950,,,,4636915516391292900.000000,0.975219,-0.075658,0.206883,0.020560,-4.085870,1.163313,8.677057,0.004062,0.000963,-0.000963,,,,4636915945888022500.000000,0.972942,0.064273,0.221816,-0.007050,-9.518271,0.390637,-0.120377,0.008239,-0.022589,-0.006715,,,,4636918844990947300.000000,0.274139,0.674705,0.251326,-0.637539
1763458759482626,-9.435189,0.379564,-0.927195,0.005688,-0.002136,0.001118,,,,4636921734116443100.000000,0.096531,0.733843,0.076718,-0.668035,-9.556962,-0.038057,-0.973723,0.001570,-0.001194,0.007100,,,,4636916255392866300.000000,0.014955,-0.739818,0.008320,0.672590,-3.841919,-1.245155,8.848661,0.001378,0.004422,-0.006409,,,,4636915516391292900.000000,0.975218,-0.075649,0.206895,0.020528,-4.100483,1.170706,8.679463,0.000422,0.000105,-0.002994,,,,4636915945888022500.000000,0.972941,0.064268,0.221824,-0.007062,-9.513071,0.387133,-0.142985,0.008397,-0.025636,-0.007477,,,,4636918783359376400.000000,0.274118,0.674644,0.251295,-0.637626
1763458759490438,-9.412474,0.403976,-0.916687,0.012719,-0.002136,0.002136,,,,4636921529345507300.000000,0.096488,0.733855,0.076666,-0.668034,-9.536854,-0.058165,-0.965821,0.001068,0.002702,0.006535,,,,4636916268010569700.000000,0.014936,-0.739824,0.008330,0.672583,-3.834829,-1.259067,8.845116,-0.001217,0.005341,-0.005800,,,,4636915516391292900.000000,0.975215,-0.075650,0.206910,0.020499,-4.079680,1.171911,8.624443,-0.006740,0.000000,-0.008019,,,,4636915945888022500.000000,0.972941,0.064232,0.221833,-0.007087,-9.518271,0.385436,-0.141287,0.012214,-0.025636,-0.006557,,,,4636918630242582500.000000,0.274089,0.674587,0.251252,-0.637715
1763458759498250,-9.425246,0.427825,-0.939405,0.010533,-0.002186,0.002136,,,,4636921529345507300.000000,0.096452,0.733866,0.076621,-0.668032,-9.523210,-0.071808,-0.932071,0.000126,0.005089,0.007351,,,,4636916268010569700.000000,0.014911,-0.739836,0.008339,0.672570,-3.845332,-1.262615,8.843413,-0.003962,0.005341,-0.005949,,,,4636915516391292900.000000,0.975212,-0.075661,0.206925,0.020473,-4.066271,1.160909,8.618426,-0.016141,0.005776,-0.012396,,,,4636915945888022500.000000,0.972938,0.064157,0.221865,-0.007119,-9.506066,0.402844,-0.155195,0.017248,-0.023797,-0.003660,,,,4636918630242582500.000000,0.274052,0.674543,0.251191,-0.637801
1763458759506062,-9.447405,0.438904,-0.926075,0.007231,-0.003155,0.002186,,,,4636921529345507300.000000,0.096425,0.733873,0.076583,-0.668032,-9.500232,-0.073244,-0.927763,0.000000,0.005341,0.005592,,,,4636916268010569700.000000,0.014891,-0.739849,0.008344,0.672556,-3.845332,-1.236501,8.838160,-0.005341,0.005341,-0.004584,,,,4636915516391292900.000000,0.975208,-0.075676,0.206940,0.020452,-4.054064,1.159703,8.563421,-0.019978,0.011222,-0.013780,,,,4636915945888022500.000000,0.972932,0.064066,0.221918,-0.007152,-9.497360,0.399344,-0.142989,0.019070,-0.017083,-0.002443,,,,4636918630242582500.000000,0.274007,0.674519,0.251130,-0.637869
1763458759513874,-9.424115,0.429509,-0.890578,0.002087,-0.002136,0.003155,,,,4636921529345507300.000000,0.096415,0.733881,0.076556,-0.668028,-9.508130,-0.051705,-0.949303,0.005654,0.003456,0.004398,,,,4636916173279962100.000000,0.014891,-0.739857,0.008360,0.672547,-3.852286,-1.213787,8.831206,-0.005341,0.005949,-0.002596,,,,4636915516391292900.000000,0.975203,-0.075689,0.206959,0.020439,-4.041857,1.170704,8.557389,-0.021257,0.014637,-0.016774,,,,4636915945888022500.000000,0.972923,0.063967,0.221985,-0.007194,-9.493861,0.390637,-0.130782,0.016328,-0.009913,-0.003511,,,,4636918630242582500.000000,0.273960,0.674510,0.251085,-0.637918
1763458759521686,-9.425237,0.474967,-0.878933,0.000921,-0.002136,0.002136,,,,4636921529345507300.000000,0.096406,0.733889,0.076536,-0.668023,-9.531107,-0.038060,-0.962947,0.010178,0.001320,0.004273,,,,4636916160636387300.000000,0.014903,-0.739859,0.008387,0.672545,-3.857539,-1.222439,8.832905,-0.004732,0.005801,-0.002136,,,,4636915516391292900.000000,0.975199,-0.075700,0.206977,0.020428,-4.040650,1.171911,8.546390,-0.016551,0.015917,-0.018053,,,,4636915945888022500.000000,0.972912,0.063886,0.222057,-0.007244,-9.474653,0.387137,-0.115074,0.016784,-0.004116,-0.004579,,,,4636918630242582500.000000,0.273902,0.674513,0.251049,-0.637952
1763458759529498,-9.448530,0.451114,-0.878374,-0.002283,-0.002283,0.002185,,,,4636921529345507300.000000,0.096407,0.733895,0.076523,-0.668018,-9.512445,-0.047391,-0.964385,0.014450,0.000126,0.002388,,,,4636916160636387300.000000,0.014934,-0.739858,0.008420,0.672545,-3.843635,-1.212091,8.838160,-0.001839,0.002299,-0.002136,,,,4636915516391292900.000000,0.975198,-0.075700,0.206981,0.020415,-4.073649,1.149912,8.545182,-0.008323,0.012172,-0.016234,,,,4636915945888022500.000000,0.972901,0.063837,0.222114,-0.007296,-9.452029,0.381928,-0.097659,0.014492,-0.001680,-0.004728,,,,4636918630242582500.000000,0.273849,0.674521,0.251022,-0.637979
1763458759537310,-9.448530,0.439467,-0.867285,-0.005341,-0.005341,0.003155,,,,4636921529345507300.000000,0.096419,0.733892,0.076515,-0.668021,-9.531101,-0.038063,-0.942851,0.017780,-0.000942,0.000252,,,,4636916160636387300.000000,0.014979,-0.739853,0.008455,0.672548,-3.826173,-1.196326,8.831208,0.001216,-0.000608,-0.001528,,,,4636915516391292900.000000,0.975201,-0.075687,0.206976,0.020403,-4.088272,1.125497,8.534183,-0.000740,0.006937,-0.012172,,,,4636915945888022500.000000,0.972894,0.063820,0.222150,-0.007340,-9.467734,0.390637,-0.101158,0.008845,-0.002286,-0.003511,,,,4636918630242582500.000000,0.273813,0.674522,0.251004,-0.637999
1763458759545122,-9.447412,0.438348,-0.878374,-0.005096,-0.005341,0.002136,,,,4636921529345507300.000000,0.096428,0.733888,0.076509,-0.668024,-9.533982,-0.036622,-0.972270,0.020985,-0.000126,0.001884,,,,4636916160636387300.000000,0.015030,-0.739851,0.008503,0.672549,-3.827867,-1.203275,8.819003,0.003961,-0.000460,-0.001068,,,,4636915516391292900.000000,0.975204,-0.075663,0.206971,0.020390,-4.067487,1.068098,8.554968,0.005773,0.000636,-0.010787,,,,4636915945888022500.000000,0.972890,0.063829,0.222162,-0.007386,-9.485152,0.387140,-0.116860,0.003967,0.000612,-0.003661,,,,4636918630242582500.000000,0.273788,0.674525,0.251003,-0.638008
1763458759552934,-9.425228,0.416164,-0.867838,0.000000,-0.005389,0.002039,,,,4636921529345507300.000000,0.096423,0.733887,0.076490,-0.668028,-9.512452,-0.036622,-0.955062,0.018537,0.000000,0.002136,,,,4636916160636387300.000000,0.015072,-0.739849,0.008546,0.672550,-3.819228,-1.194637,8.841538,0.005341,0.000000,-0.000460,,,,4636915516391292900.000000,0.975207,-0.075634,0.206968,0.020378,-4.054068,1.073042,8.535394,0.014107,0.000000,-0.006832,,,,4636915945888022500.000000,0.972885,0.063874,0.222169,-0.007425,-9.488648,0.381925,-0.137777,0.003816,0.003054,-0.002136,,,,4636918568748459000.000000,0.273764,0.674535,0.251000,-0.638008
1763458759560746,-9.447415,0.440024,-0.889467,0.000000,-0.006311,0.000049,,,,4636921529345507300.000000,0.096412,0.733883,0.076476,-0.668036,-9.520332,-0.025857,-0.962943,0.011565,0.000000,0.004020,,,,4636916255324142600.000000,0.015090,-0.739847,0.008576,0.672551,-3.808710,-1.198015,8.855626,0.004125,-0.000608,0.000000,,,,4636915516391292900.000000,0.975210,-0.075609,0.206963,0.020369,-4.041861,1.085248,8.543971,0.021689,-0.001924,-0.001598,,,,4636915945888022500.000000,0.972880,0.063951,0.222168,-0.007451,-9.493865,0.387142,-0.153479,0.005647,0.005341,-0.002442,,,,4636918415494217700.000000,0.273732,0.674553,0.250997,-0.638004
1763458759568558,-9.424115,0.451674,-0.855074,0.000146,-0.004127,0.001019,,,,4636921529345507300.000000,0.096403,0.733884,0.076460,-0.668038,-9.500248,-0.013651,-0.964385,0.006914,0.000942,0.004273,,,,4636916268010569700.000000,0.015093,-0.739848,0.008595,0.672549,-3.822604,-1.208533,8.836473,0.004420,-0.000460,0.000000,,,,4636915516391292900.000000,0.975213,-0.075583,0.206958,0.020360,-4.040650,1.097455,8.534186,0.028204,-0.004061,-0.000106,,,,4636915945888022500.000000,0.972875,0.064055,0.222159,-0.007477,-9.481659,0.381923,-0.167410,0.007632,0.004729,-0.003816,,,,4636918415494217700.000000,0.273692,0.674570,0.250991,-0.638006
1763458759576370,-9.424670,0.451674,-0.867835,0.003107,-0.001068,0.000000,,,,4636921529345507300.000000,0.096382,0.733894,0.076440,-0.668032,-9.508123,-0.033734,-0.953621,0.000758,0.002010,0.007098,,,,4636916268010569700.000000,0.015071,-0.739853,0.008605,0.672545,-3.819231,-1.201586,8.839846,0.002909,0.001216,0.000608,,,,4636915516391292900.000000,0.975215,-0.075562,0.206960,0.020354,-4.040650,1.098666,8.521981,0.030764,-0.003311,0.003848,,,,4636915945888022500.000000,0.972869,0.064172,0.222151,-0.007490,-9.479930,0.390637,-0.169174,0.012515,0.001371,-0.005646,,,,4636918415494217700.000000,0.273638,0.674582,0.250974,-0.638023
1763458759584182,-9.436878,0.451674,-0.890031,0.000777,-0.001117,0.000000,,,,4636921529345507300.000000,0.096368,0.733904,0.076426,-0.668025,-9.520330,-0.036622,-0.941414,-0.002825,0.004020,0.008419,,,,4636916268010569700.000000,0.015036,-0.739862,0.008610,0.672535,-3.822601,-1.210217,8.850368,-0.001363,0.002744,0.002284,,,,4636915516391292900.000000,0.975213,-0.075556,0.206968,0.020358,-4.018656,1.087669,8.520767,0.027127,-0.006091,0.011009,,,,4636915945888022500.000000,0.972867,0.064281,0.222131,-0.007473,-9.486884,0.390637,-0.195318,0.018313,-0.005038,-0.007020,,,,4636918415494217700.000000,0.273572,0.674583,0.250940,-0.638064
1763458759591994,-9.447976,0.451119,-0.866726,-0.005389,-0.002185,0.000000,,,,4636921529345507300.000000,0.096371,0.733908,0.076428,-0.668020,-9.489488,-0.036622,-0.939970,-0.008855,0.004273,0.007603,,,,4636916268010569700.000000,0.014985,-0.739873,0.008597,0.672525,-3.826181,-1.234627,8.857311,-0.003204,0.003812,0.005027,,,,4636915516391292900.000000,0.975211,-0.075555,0.206980,0.020373,-4.049225,1.119448,8.564754,0.021893,-0.010258,0.017523,,,,4636915945888022500.000000,0.972870,0.064375,0.222093,-0.007428,-9.464228,0.390637,-0.195318,0.021668,-0.010835,-0.009156,,,,4636918415494217700.000000,0.273497,0.674571,0.250897,-0.638125
1763458759599806,-9.437429,0.438360,-0.866726,-0.006360,-0.003253,0.000048,,,,4636921529345507300.000000,0.096378,0.733909,0.076432,-0.668017,-9.517455,-0.047390,-0.939970,-0.015266,0.004273,0.010303,,,,4636916268010569700.000000,0.014908,-0.739884,0.008575,0.672515,-3.834803,-1.224327,8.841746,-0.001382,0.003665,0.006409,,,,4636915394255221800.000000,0.975208,-0.075546,0.206993,0.020392,-4.063854,1.156070,8.624579,0.016552,-0.017417,0.021045,,,,4636915945888022500.000000,0.972880,0.064453,0.222028,-0.007367,-9.469455,0.390637,-0.209279,0.023347,-0.011748,-0.011292,,,,4636918415494217700.000000,0.273413,0.674557,0.250854,-0.638194
1763458759607618,-9.459631,0.416711,-0.866726,-0.005341,-0.004127,0.001068,,,,4636921529345507300.000000,0.096385,0.733909,0.076431,-0.668017,-9.554075,-0.070363,-0.929203,-0.013196,0.003330,0.010681,,,,4636916268010569700.000000,0.014836,-0.739892,0.008559,0.672507,-3.845332,-1.201590,8.819010,0.001822,0.001382,0.005801,,,,4636915301642928100.000000,0.975209,-0.075525,0.206997,0.020407,-4.065065,1.192688,8.674614,0.010250,-0.020083,0.021363,,,,4636915945888022500.000000,0.972894,0.064506,0.221952,-0.007300,-9.467714,0.387149,-0.233683,0.025941,-0.003967,-0.012818,,,,4636918415494217700.000000,0.273311,0.674563,0.250817,-0.638245
1763458759615430,-9.435772,0.451122,-0.867829,-0.005437,-0.001213,0.001020,,,,4636921529345507300.000000,0.096391,0.733916,0.076430,-0.668008,-9.579930,-0.084011,-0.895463,-0.006223,0.004147,0.011624,,,,4636916268010569700.000000,0.014782,-0.739902,0.008564,0.672497,-3.845332,-1.196326,8.813745,0.002597,-0.000607,0.004733,,,,4636915301642928100.000000,0.975211,-0.075502,0.206993,0.020417,-4.076062,1.218318,8.712453,0.005765,-0.014522,0.019439,,,,4636915945888022500.000000,0.972905,0.064541,0.221898,-0.007235,-9.495619,0.381918,-0.190081,0.024872,-0.000001,-0.012512,,,,4636918415494217700.000000,0.273209,0.674578,0.250786,-0.638285
1763458759623242,-9.424115,0.438915,-0.892795,-0.007429,-0.004224,0.000000,,,,4636921529345507300.000000,0.096401,0.733914,0.076437,-0.668008,-9.561281,-0.096217,-0.934202,-0.000631,0.005215,0.009866,,,,4636916173321190400.000000,0.014749,-0.739915,0.008580,0.672484,-3.845332,-1.196326,8.834569,-0.000901,-0.002890,0.004880,,,,4636915301642928100.000000,0.975214,-0.075492,0.206980,0.020432,-4.055286,1.275708,8.694099,0.003417,-0.001381,0.013455,,,,4636915945888022500.000000,0.972904,0.064562,0.221896,-0.007188,-9.514799,0.390637,-0.149977,0.018464,-0.006561,-0.011139,,,,4636918415494217700.000000,0.273133,0.674571,0.250761,-0.638335
